,id,host_id,neighborhood_group,neighborhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,host_listings_count,availability_365,num_reviews_ltm,price_category
15289,49943674.0,245242148,Tempelhof - Schöneberg,Schöneberg-Süd,52.48647,13.37289,Entire home/apt,45,61,0,0.0,2,239,0,middle_price
15290,49947938.0,13606617,Pankow,Helmholtzplatz,52.54413,13.42043,Entire home/apt,88,7,6,0.62,1,243,6,high_price
15291,49949823.0,402787275,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4931,13.39368,Private room,61,3,5,0.68,1,32,5,middle_price
15292,49971897.0,22695055,Mitte,Moabit West,52.52353,13.33312,Entire home/apt,40,7,0,0.0,1,0,0,middle_price
15293,49972317.0,17204519,Mitte,Osloer Straße,52.5669,13.38403,Private room,10,5,0,0.0,1,0,0,low_price
15294,49975189.0,39798852,Charlottenburg-Wilm.,Neue Kantstraße,52.50363,13.29566,Entire home/apt,60,7,0,0.0,2,0,0,middle_price
15295,49975356.0,401090360,Pankow,Prenzlauer Berg Nord,52.54443,13.43692,Entire home/apt,157,5,1,0.11,1,89,1,high_price
15296,49978399.0,188371179,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.52281,13.32644,Entire home/apt,63,1,38,4.04,3,335,38,middle_price
15297,49982386.0,290302274,Mitte,Moabit West,52.52685,13.32801,Entire home/apt,150,5,1,0.17,9,346,1,high_price
15298,49994980.0,403193003,Neukölln,Schillerpromenade,52.47883,13.42591,Private room,45,3,11,1.34,1,0,11,middle_price
15299,49997422.0,146068168,Treptow - Köpenick,Müggelheim,52.411,13.66383,Entire home/apt,87,1,12,1.25,3,323,12,high_price
15300,50004472.0,26634652,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.499474,13.463846,Entire home/apt,66,3,33,3.4,1,297,33,middle_price
15301,50014581.0,403395506,Mitte,Moabit Ost,52.52685,13.35853,Entire home/apt,90,7,1,0.13,1,0,1,high_price
15302,50015941.0,35546961,Mitte,Wedding Zentrum,52.54853,13.37267,Entire home/apt,54,2,3,0.42,3,0,3,middle_price
15303,50018971.0,403428653,Spandau,Haselhorst,52.55639,13.22822,Entire home/apt,80,5,2,0.49,1,6,2,middle_price
15304,50024040.0,373249890,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50017,13.4171,Entire home/apt,95,7,0,0.0,1,0,0,high_price
15305,50031221.0,7390327,Neukölln,Reuterstraße,52.48457,13.43356,Private room,50,1,27,3.1,1,72,27,middle_price
15306,50037905.0,40351180,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50343,13.46872,Entire home/apt,85,7,5,0.52,1,26,5,high_price
15307,50044132.0,7013887,Pankow,Helmholtzplatz,52.54437,13.4211,Entire home/apt,32,30,0,0.0,1,0,0,low_price
15308,50046931.0,10500249,Pankow,Prenzlauer Berg Süd,52.52966,13.42516,Entire home/apt,82,1,14,1.46,1,1,14,high_price
15309,50047190.0,403667477,Neukölln,Schillerpromenade,52.47608,13.42618,Entire home/apt,53,2,8,0.89,1,78,8,middle_price
15310,50048844.0,82056795,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51441,13.46487,Private room,40,20,0,0.0,2,0,0,middle_price
15311,50049099.0,12751503,Pankow,Prenzlauer Berg Nordwest,52.546902,13.401907,Entire home/apt,75,1,28,3.15,1,111,28,middle_price
15312,50051597.0,4627929,Steglitz - Zehlendorf,Albrechtstr.,52.45752,13.33087,Entire home/apt,100,1,0,0.0,2,363,0,high_price
15313,50055851.0,707701,Lichtenberg,Frankfurter Allee Süd,52.5063,13.48664,Entire home/apt,145,3,3,0.37,1,0,3,high_price
15314,50062532.0,25684769,Neukölln,Rixdorf,52.47945,13.44116,Entire home/apt,42,7,1,0.19,1,79,1,middle_price
15315,50064978.0,89483511,Neukölln,Rixdorf,52.47758,13.4449,Entire home/apt,37,1,2,0.29,1,83,2,middle_price
15316,50066741.0,372896857,Lichtenberg,Alt-Lichtenberg,52.52217,13.48381,Private room,13,1,0,0.0,3,75,0,low_price
15317,50069580.0,48805100,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48808,13.39547,Private room,90,2,0,0.0,1,89,0,high_price
15318,50076755.0,46070872,Neukölln,Reuterstraße,52.48573,13.42663,Private room,40,1,3,0.59,2,333,3,middle_price
15319,50077308.0,2526209,Mitte,Brunnenstr. Nord,52.53716,13.37028,Entire home/apt,96,5,2,0.4,1,287,2,high_price
15320,50082325.0,336702196,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50484,13.42063,Private room,29,1,46,4.76,1,1,46,low_price
15321,50084301.0,404004458,Mitte,Alexanderplatz,52.50722,13.41377,Entire home/apt,60,7,1,0.14,1,280,1,middle_price
15322,50086380.0,284837787,Charlottenburg-Wilm.,Kurfürstendamm,52.50336,13.32771,Private room,32,28,1,0.16,2,310,1,low_price
15323,50094750.0,193086688,Steglitz - Zehlendorf,Schloßstr.,52.45548,13.32482,Entire home/apt,48,13,1,0.27,1,9,1,middle_price
15324,50097797.0,382510934,Lichtenberg,Alt-Lichtenberg,52.51647,13.491,Private room,33,2,15,1.64,3,0,15,low_price
15325,50101228.0,404187353,Neukölln,Reuterstraße,52.4901,13.43287,Entire home/apt,78,10,2,0.27,1,1,2,middle_price
15326,50103242.0,165032814,Mitte,Alexanderplatz,52.53319,13.37889,Entire home/apt,50,14,3,0.84,1,0,3,middle_price
15327,50106624.0,129184333,Pankow,Prenzlauer Berg Süd,52.53677,13.42858,Entire home/apt,56,6,2,0.22,1,2,2,middle_price
15328,50111907.0,107923857,Pankow,Prenzlauer Berg Nordwest,52.55297,13.41281,Entire home/apt,90,5,5,0.54,2,0,5,high_price
15329,50111940.0,263814398,Tempelhof - Schöneberg,Friedenau,52.46868,13.33585,Entire home/apt,55,1,3,0.57,1,0,3,middle_price
15331,50118558.0,892561,Pankow,Prenzlauer Berg Süd,52.53245,13.42111,Entire home/apt,110,3,0,0.0,1,0,0,high_price
15332,50128795.0,122376981,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.49759,13.4108,Entire home/apt,75,2,1,0.11,1,0,1,middle_price
15333,50132832.0,253137965,Pankow,Pankow Zentrum,52.58206,13.42534,Private room,38,2,0,0.0,2,178,0,middle_price
15334,50136073.0,48461101,Neukölln,Rixdorf,52.47768,13.44362,Entire home/apt,40,5,0,0.0,1,92,0,middle_price
15335,50141376.0,37140426,Tempelhof - Schöneberg,Schöneberg-Nord,52.49198,13.36573,Private room,25,3,0,0.0,1,0,0,low_price
15336,50145139.0,13428787,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49083,13.38425,Entire home/apt,80,5,6,0.78,1,100,6,middle_price
15337,50147242.0,404519203,Mitte,Moabit West,52.52668,13.33327,Entire home/apt,69,30,1,0.13,1,156,1,middle_price
15338,50147358.0,5702353,Mitte,Moabit Ost,52.53073998,13.36379638,Entire home/apt,51,1,32,3.31,2,277,32,middle_price
15339,50152591.0,266586952,Steglitz - Zehlendorf,Lankwitz,52.43511,13.3478,Private room,32,5,7,0.77,1,33,7,low_price
15340,50154026.0,3243508,Mitte,Alexanderplatz,52.52516,13.41377,Entire home/apt,50,2,1,0.17,1,0,1,middle_price
15341,50156188.0,5702353,Mitte,Moabit Ost,52.53092282,13.3619138,Entire home/apt,62,1,32,3.32,2,286,32,middle_price
15342,50161539.0,211505567,Pankow,Prenzlauer Berg Südwest,52.52942,13.41057,Private room,115,1,52,5.36,3,316,52,high_price
15343,50161791.0,211505567,Mitte,Alexanderplatz,52.52886,13.40883,Private room,127,1,9,1.02,3,284,9,high_price
15344,50162160.0,10251129,Neukölln,Neuköllner Mitte/Zentrum,52.46879,13.44409,Entire home/apt,66,2,1,0.12,2,0,1,middle_price
15345,50162244.0,284974503,Tempelhof - Schöneberg,Schöneberg-Süd,52.48932,13.36159,Entire home/apt,74,5,30,3.23,9,60,30,middle_price
15346,50168680.0,146068168,Treptow - Köpenick,Müggelheim,52.41305,13.66278,Entire home/apt,78,1,8,1.0,3,313,8,middle_price
15347,50186065.0,41128294,Mitte,Moabit West,52.52911,13.31638,Private room,36,5,0,0.0,1,51,0,middle_price
15348,50198007.0,47658174,Mitte,Alexanderplatz,52.52374,13.41611,Entire home/apt,121,3,6,0.71,1,337,6,high_price
15349,50209272.0,59695623,Pankow,Weißensee,52.55264,13.43185,Entire home/apt,66,2,8,0.91,1,0,8,middle_price
15350,50225528.0,112363455,Mitte,Alexanderplatz,52.511505,13.416948,Entire home/apt,155,2,21,2.36,7,218,21,high_price
15351,50225817.0,405418463,Reinickendorf,Ost 2,52.57342,13.33491,Entire home/apt,60,1,7,0.92,1,349,7,middle_price
15352,50228043.0,128743901,Steglitz - Zehlendorf,Ostpreußendamm,52.42258,13.32874,Entire home/apt,89,2,12,1.34,1,73,12,high_price
15353,50229532.0,39924277,Charlottenburg-Wilm.,Schloß Charlottenburg,52.51063,13.29019,Private room,65,1,15,1.74,7,117,15,middle_price
15354,50234667.0,205976061,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49918,13.43663,Private room,49,3,0,0.0,1,0,0,middle_price
15355,50234724.0,61209463,Tempelhof - Schöneberg,Schöneberg-Süd,52.48219,13.34993,Entire home/apt,99,4,9,1.08,5,166,9,high_price
15356,50235671.0,60842286,Pankow,Prenzlauer Berg Nordwest,52.55573,13.40712,Entire home/apt,90,3,3,0.35,1,0,3,high_price
15357,50238034.0,56188476,Neukölln,Schillerpromenade,52.46744,13.42893,Entire home/apt,116,3,3,0.54,1,3,3,high_price
15358,50240073.0,1275359,Pankow,Pankow Süd,52.56205,13.41436,Entire home/apt,99,5,13,2.07,2,228,13,high_price
15360,50252483.0,36382515,Pankow,Prenzlauer Berg Südwest,52.53514,13.4169,Entire home/apt,85,2,10,1.06,1,0,10,high_price
15361,50252741.0,405727905,Charlottenburg-Wilm.,Barstraße,52.48336,13.3105,Entire home/apt,79,3,9,1.01,1,0,9,middle_price
15363,50258095.0,112363455,Mitte,Alexanderplatz,52.511505,13.416948,Entire home/apt,155,2,6,0.65,7,249,6,high_price
15364,50259021.0,151875878,Neukölln,Reuterstraße,52.48462,13.44188,Private room,29,6,4,0.44,1,171,4,low_price
15365,50259416.0,73682247,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.51813,13.30693,Entire home/apt,93,3,5,0.97,2,284,5,high_price
15366,50261498.0,402073759,Mitte,Tiergarten Süd,52.501,13.3595,Entire home/apt,145,10,3,0.4,1,303,3,high_price
15367,50263796.0,405815858,Tempelhof - Schöneberg,Schöneberg-Nord,52.49125,13.35229,Entire home/apt,30,20,1,0.12,1,0,1,low_price
15368,50273928.0,118458986,Neukölln,Britz,52.46057,13.43403,Private room,60,1,2,0.34,1,354,2,middle_price
15369,50276078.0,160050727,Steglitz - Zehlendorf,Schloßstr.,52.46374,13.31674,Entire home/apt,50,4,0,0.0,1,0,0,middle_price
15370,50282802.0,220021377,Pankow,Prenzlauer Berg Nord,52.55375,13.41616,Entire home/apt,68,2,50,5.62,3,39,50,middle_price
15371,50289534.0,74629223,Charlottenburg-Wilm.,Barstraße,52.4855,13.30732,Private room,37,1,14,1.82,1,74,14,middle_price
15372,50293756.0,406120938,Lichtenberg,Fennpfuhl,52.53149,13.46423,Entire home/apt,52,1,0,0.0,1,0,0,middle_price
15373,50298441.0,113498573,Mitte,Alexanderplatz,52.509289,13.42384,Entire home/apt,181,2,9,1.06,5,235,9,high_price
15374,50298932.0,5484438,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49962,13.43897,Entire home/apt,83,5,10,1.15,1,0,10,high_price
15375,50300839.0,390058200,Mitte,Alexanderplatz,52.52811,13.40723,Entire home/apt,166,1,1,1.0,10,353,1,high_price
15376,50301007.0,390058200,Mitte,Alexanderplatz,52.52621,13.40849,Entire home/apt,187,1,5,0.54,10,286,5,high_price
15377,50304994.0,7002417,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50129,13.44351,Entire home/apt,120,3,0,0.0,1,2,0,high_price
15378,50306965.0,406220390,Pankow,Pankow Süd,52.56808,13.41833,Entire home/apt,119,5,4,0.47,1,19,4,high_price
15379,50307880.0,126421144,Neukölln,Schillerpromenade,52.47395,13.42439,Entire home/apt,70,3,0,0.0,3,0,0,middle_price
15380,50312741.0,266352766,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49977,13.4392,Entire home/apt,130,2,22,2.4,1,97,22,high_price
15381,50315115.0,388266573,Neukölln,Reuterstraße,52.48661,13.43245,Entire home/apt,95,2,8,0.99,1,329,8,high_price
15382,50320857.0,13383290,Mitte,Brunnenstr. Süd,52.53026,13.3936,Entire home/apt,165,5,4,0.5,1,19,4,high_price
15383,50320891.0,39330756,Neukölln,Reuterstraße,52.49195,13.43089,Entire home/apt,80,5,1,0.12,1,0,1,middle_price
15384,50328810.0,216855948,Mitte,Alexanderplatz,52.52654,13.39098,Entire home/apt,163,1,52,5.78,2,55,52,high_price
15385,50331023.0,345928540,Spandau,Spandau Mitte,52.529459,13.22105268,Private room,19,1,21,4.92,1,19,21,low_price
15386,50335626.0,134230098,Charlottenburg-Wilm.,Westend,52.51698,13.25385,Entire home/apt,60,1,1,0.11,1,363,1,middle_price
15387,50337519.0,406518622,Treptow - Köpenick,Bohnsdorf,52.40307,13.58029,Entire home/apt,60,3,2,0.23,1,123,2,middle_price
15388,50340334.0,80876529,Mitte,Moabit West,52.53167,13.33541,Entire home/apt,58,90,1,1.0,1,0,1,middle_price
15390,50342153.0,339625555,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50459,13.42571,Entire home/apt,67,93,1,0.16,9,354,1,middle_price
15391,50342158.0,90121086,Mitte,Alexanderplatz,52.52673,13.39295,Private room,58,5,0,0.0,1,0,0,middle_price
15392,50343394.0,406566107,Mitte,Alexanderplatz,52.52643,13.40216,Entire home/apt,45,1,69,7.64,1,94,69,middle_price
15393,50352406.0,26836482,Treptow - Köpenick,Niederschöneweide,52.45469,13.5154,Entire home/apt,59,2,22,3.3,10,116,22,middle_price
15394,50352629.0,12377060,Mitte,Wedding Zentrum,52.54235,13.35087,Entire home/apt,51,2,29,3.28,7,78,29,middle_price
15395,50352842.0,12377060,Mitte,Wedding Zentrum,52.5425,13.35107,Entire home/apt,65,2,13,1.44,7,90,13,middle_price
15396,50354450.0,26836482,Treptow - Köpenick,Niederschöneweide,52.45342,13.5156,Entire home/apt,59,2,37,5.02,10,210,37,middle_price
15397,50355951.0,36660651,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49777,13.387,Entire home/apt,70,4,2,0.29,1,3,2,middle_price
15398,50357292.0,102402109,Treptow - Köpenick,Müggelheim,52.40738,13.65206,Private room,50,3,2,0.29,1,90,2,middle_price
15399,50357736.0,113498573,Mitte,Alexanderplatz,52.509289,13.42384,Entire home/apt,100,2,9,1.08,5,264,9,high_price
15400,50359049.0,284974503,Tempelhof - Schöneberg,Schöneberg-Süd,52.48746,13.36312,Private room,65,4,19,2.14,9,76,19,middle_price
15401,50359269.0,387771239,Mitte,Brunnenstr. Süd,52.53049,13.39986,Entire home/apt,99,3,1,0.13,2,0,1,high_price
15402,50359490.0,284974503,Tempelhof - Schöneberg,Schöneberg-Süd,52.48714,13.36095,Private room,76,3,14,1.71,9,15,14,middle_price
15403,50360525.0,16079116,Neukölln,Buckow,52.41919,13.42568,Entire home/apt,55,1,5,0.65,10,355,5,middle_price
15405,50368432.0,406836416,Reinickendorf,Ost 2,52.57587,13.34771,Private room,70,1,0,0.0,1,90,0,middle_price
15406,50371351.0,18003576,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49105,13.41803,Entire home/apt,90,5,9,1.23,1,187,9,high_price
15407,50372288.0,22415296,Mitte,Alexanderplatz,52.52322,13.38047,Private room,70,2,3,0.45,1,0,3,middle_price
15408,50374853.0,6668555,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.49991,13.41339,Entire home/apt,80,10,8,0.92,1,39,8,middle_price
15409,50375611.0,33083930,Lichtenberg,Neu Lichtenberg,52.50344,13.47678,Entire home/apt,70,20,1,0.15,1,223,1,middle_price
15410,50378400.0,233476604,Charlottenburg-Wilm.,Westend,52.51078,13.25648,Entire home/apt,100,2,2,0.24,1,81,2,high_price
15411,50384702.0,1594352,Pankow,Prenzlauer Berg Süd,52.533169,13.433182,Entire home/apt,73,4,21,2.84,3,24,21,middle_price
15412,50385134.0,15456585,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50022,13.41647,Entire home/apt,90,8,1,0.2,1,0,1,high_price
15413,50387743.0,195867979,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.50523,13.39792,Entire home/apt,120,92,0,0.0,1,88,0,high_price
15414,50391749.0,268631508,Tempelhof - Schöneberg,Tempelhof,52.46678,13.37595,Entire home/apt,100,1,0,0.0,1,0,0,high_price
15415,50393046.0,716475,Mitte,Brunnenstr. Süd,52.53158,13.40513,Entire home/apt,150,90,0,0.0,3,90,0,high_price
15416,50401551.0,366067507,Steglitz - Zehlendorf,Ostpreußendamm,52.42667,13.31759,Entire home/apt,90,3,5,0.71,1,360,5,high_price
15417,50405221.0,255304344,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50937,13.4631,Private room,35,4,1,0.14,1,0,1,middle_price
15418,50407020.0,400259665,Pankow,Prenzlauer Berg Nordwest,52.5526,13.40548,Shared room,19,1,0,0.0,8,252,0,low_price
15419,50408017.0,400259665,Pankow,Prenzlauer Berg Nordwest,52.5541,13.40712,Private room,68,1,1,0.18,8,233,1,middle_price
15420,50408227.0,401389605,Charlottenburg-Wilm.,Düsseldorfer Straße,52.49713,13.30754,Entire home/apt,53,1,23,2.51,5,158,23,middle_price
15421,50408710.0,407237601,Mitte,Alexanderplatz,52.5299,13.40214,Entire home/apt,135,3,2,0.32,1,61,2,high_price
15422,50412118.0,28066266,Pankow,Prenzlauer Berg Südwest,52.54026,13.4067,Entire home/apt,120,4,1,0.13,1,31,1,high_price
15423,50414441.0,400259665,Pankow,Prenzlauer Berg Nordwest,52.553532,13.405993,Shared room,20,1,7,0.83,8,256,7,low_price
15424,50414612.0,400259665,Pankow,Prenzlauer Berg Nordwest,52.553532,13.405993,Shared room,20,1,40,4.62,8,248,40,low_price
15425,50414835.0,400259665,Pankow,Prenzlauer Berg Nordwest,52.55416,13.40695,Private room,59,1,19,2.13,8,143,19,middle_price
15426,50416434.0,406576600,Neukölln,Neuköllner Mitte/Zentrum,52.48147,13.42798,Entire home/apt,99,4,2,0.23,1,1,2,high_price
15427,50417113.0,11236928,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51911,13.46297,Entire home/apt,85,3,3,0.35,1,0,3,high_price
15428,50417420.0,403031789,Neukölln,Reuterstraße,52.4869,13.42775,Private room,90,3,9,1.08,1,321,9,high_price
15429,50417564.0,390683809,Lichtenberg,Alt-Lichtenberg,52.515888,13.495336,Private room,38,2,5,0.69,1,80,5,middle_price
15430,50418091.0,3008969,Steglitz - Zehlendorf,Albrechtstr.,52.44774,13.33231,Entire home/apt,100,14,1,0.13,1,0,1,high_price
15431,50421582.0,356911051,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.51701,13.4407,Private room,35,1,2,0.25,1,0,2,middle_price
15432,50426517.0,83856993,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51699,13.45477,Entire home/apt,70,2,3,0.34,1,0,3,middle_price
15433,50430301.0,407434843,Tempelhof - Schöneberg,Schöneberg-Süd,52.47824,13.36096,Private room,20,3,0,0.0,1,0,0,low_price
15434,50430676.0,7285808,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.51765,13.42709,Private room,80,3,0,0.0,1,89,0,middle_price
15435,50435627.0,407469097,Lichtenberg,Frankfurter Allee Süd,52.50853,13.4813,Entire home/apt,55,3,3,0.4,1,0,3,middle_price
15436,50437651.0,156220851,Mitte,Osloer Straße,52.55961,13.38042,Private room,33,3,12,1.35,1,13,12,low_price
15437,50439693.0,25956713,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48783,13.39391,Entire home/apt,55,20,2,0.26,1,0,2,middle_price
15438,50439758.0,407505394,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49597,13.42698,Entire home/apt,83,2,13,1.65,1,1,13,high_price
15439,50441735.0,197908287,Tempelhof - Schöneberg,Schöneberg-Nord,52.49774,13.35186,Entire home/apt,43,7,0,0.0,1,293,0,middle_price
15440,50443257.0,2425660,Mitte,Moabit West,52.53124,13.33512,Private room,51,92,1,0.33,1,201,1,middle_price
15441,50453177.0,7489142,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49024,13.39484,Entire home/apt,100,14,0,0.0,1,0,0,high_price
15442,50453728.0,30721321,Neukölln,Köllnische Heide,52.47186,13.46384,Entire home/apt,39,1,7,0.81,1,0,7,middle_price
15443,50454943.0,312256965,Tempelhof - Schöneberg,Tempelhof,52.46556,13.37875,Entire home/apt,140,5,1,0.14,1,358,1,high_price
15444,50457835.0,340129312,Charlottenburg-Wilm.,Schloß Charlottenburg,52.51653,13.29569,Entire home/apt,60,3,6,0.83,3,253,6,middle_price
15445,50471368.0,164998040,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.48967,13.48509,Entire home/apt,159,1,0,0.0,5,90,0,high_price
15446,50473684.0,3455390,Mitte,Regierungsviertel,52.52079,13.39306,Entire home/apt,175,1,34,3.91,2,129,34,high_price
15447,50474171.0,123477504,Pankow,Prenzlauer Berg Ost,52.53566,13.4417,Private room,25,1,7,0.77,1,0,7,low_price
15448,50475016.0,407784103,Mitte,Alexanderplatz,52.52851,13.39441,Entire home/apt,45,1,2,0.23,1,0,2,middle_price
15449,50475651.0,184819156,Pankow,Blankenburg/Heinersdorf/Märchenland,52.5699,13.47089,Entire home/apt,85,5,1,0.2,1,21,1,high_price
15450,50476973.0,140739823,Pankow,Weißensee,52.54715,13.45864,Entire home/apt,143,3,6,0.72,7,1,6,high_price
15451,50479016.0,10567978,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.52186015,13.45166265,Private room,58,2,1,0.13,1,150,1,middle_price
15452,50479632.0,63729517,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.49908,13.43064,Entire home/apt,80,7,2,0.25,1,117,2,middle_price
15453,50496248.0,387771239,Pankow,Pankow Süd,52.55418,13.42636,Entire home/apt,122,3,1,0.12,2,0,1,high_price
15454,50497824.0,10427490,Mitte,Alexanderplatz,52.52559,13.40007,Private room,80,3,2,0.24,1,0,2,middle_price
15455,50501969.0,3393070,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.52417,13.45241,Entire home/apt,70,5,3,0.38,1,0,3,middle_price
15456,50511545.0,318457866,Marzahn - Hellersdorf,Marzahn-Süd,52.54415,13.56023,Entire home/apt,53,3,2,0.24,1,1,2,middle_price
15457,50513073.0,12551914,Marzahn - Hellersdorf,Marzahn-Süd,52.52549,13.51968,Entire home/apt,60,1,16,1.98,1,286,16,middle_price
15458,50513152.0,147350012,Neukölln,Rixdorf,52.47035,13.44824,Entire home/apt,34,6,4,0.55,1,0,4,low_price
15459,50514468.0,16079116,Neukölln,Buckow,52.42084,13.42355,Entire home/apt,55,1,1,0.13,10,322,1,middle_price
15460,50514518.0,11905185,Charlottenburg-Wilm.,Kantstraße,52.5104,13.31052,Entire home/apt,55,2,0,0.0,1,0,0,middle_price
15461,50515661.0,363906488,Neukölln,Köllnische Heide,52.46291,13.47415,Private room,40,1,4,0.53,1,53,4,middle_price
